Order ID,Customer Name,Email,Country,Currency,Product SKU,Product Description,Quantity,Unit Price,Total Price,Order Date,Shipping Fee,Delivery Status,Delivery Date,Payment Method,Notes,Unnamed: 0
ORD19479,Anna Müller,annamüller@outlook.com,USA,JPY,#SKU234,Gaming Chair,3,£12.5,,2023-05-12,free,In-transit,2023-05-22,Cash on deliv,Delayed! 😡,2934
ORD5716,Marie Curie,mariecurie@hotmail.com,UK,€,#SKU234,Laptop&nbsp;Bag,3,"15,00",,2026-12-01,5.00,Delivered,2026-11-30,Cash on deliv,Delayed! 😡,2935
ORD18537,John Doe,johndoe@yahoo.com,United States,$,sku-678,Smartphone,2,40,,2023-05-12,€4,delivrd,2023-05-14,PayPal,Delayed! 😡,2936
ORD3886,Carlos Diaz,carlosdiaz@yahoo.com,Deutschland,JPY,345,Smartphone,1,twenty,,2026-12-01,€4,In-transit,2026-12-11,paypal,Delayed! 😡,2937
ORD15964,王伟,王伟@hotmail.com,UK,$,SKU_999,Smartphone,1,25,,2023-05-12,€4,Shipped,2023-05-14,Credit Curd,<div>Hurry</div>,2938
,Jane Smith,janesmith@hotmail.com,UK,€,#SKU234,Laptop&nbsp;Bag,1,40,,2023-05-12,-3,Shipped,2023-05-14,Credit Curd,<div>Hurry</div>,2939
ORD1507,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,JPY,sku-678,Laptop&nbsp;Bag,1,£12.5,,2026-12-01,-3,delivrd,2026-12-03,paypal,Excellent 👍,2940
ORD14314,John Doe,johndoe@yahoo.com,Germany,€,#SKU234,Laptop&nbsp;Bag,1,£12.5,,2023-05-12,7,Cancelled,2023-05-14,credit card,<div>Hurry</div>,2941
ORD16818,Marie Curie,mariecurie@hotmail.com,Deutschland,$,345,<b>Wireless Mouse</b>,1,25,,2023-05-12,$5,Shipped,2023-05-17,credit card,Excellent 👍,2942
,Marie Curie,mariecurie@hotmail.com,UK,USD,SKU-123,Smartphone,2 pcs,$10.00,,2026-12-01,5.00,delivrd,2026-12-11,Credit Curd,Excellent 👍,2943
ORD18531,Marie Curie,mariecurie@gmail.con,DE,€,SKU-123,Smartphone,2 pcs,40,,2023-05-12,-3,In-transit,2023-05-11,Cash on deliv,Excellent 👍,2944
ORD4397,Carlos Diaz,carlosdiaz@hotmail.com,United States,€,SKU-123,Laptop&nbsp;Bag,2 pcs,"15,00",,2023-05-12,€4,Shipped,2023-05-17,Cash on deliv,<div>Hurry</div>,2945
ORD4550,Jane Smith,janesmith@hotmail.com,Deutschland,USD,#SKU234,<b>Wireless Mouse</b>,3,twenty,,2023-05-12,5.00,Delivered,2023-05-17,Credit Curd,Excellent 👍,2946
,Marie Curie,mariecurie@gmail.con,Deutschland,USD,SKU_999,USB-C Cable,0,$10.00,,2023-05-12,free,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,2947
ORD14617,Anna Müller,annamüller@yahoo.com,United States,USD,345,Smartphone,3,25,,2023-05-12,5.00,Delivered,2023-05-17,paypal,Delayed! 😡,2948
ORD15646,John Doe,johndoe@yahoo.com,Deutschland,$,SKU_999,<b>Wireless Mouse</b>,0,€30,,2026-12-01,5.00,Shipped,2026-12-06,paypal,,2949
ORD17492,Anna Müller,annamüller@hotmail.com,United States,$,SKU-123,Gaming Chair,2 pcs,twenty,,2026-12-01,5.00,Delivered,2026-12-03,PayPal,<div>Hurry</div>,2950
ORD9146,Jane Smith,janesmith@hotmail.com,Germany,USD,sku-678,Smartphone,2,$10.00,,2023-05-12,€4,In-transit,2023-05-14,PayPal,Delayed! 😡,2951
ORD6472,Jane Smith,janesmith@yahoo.com,United Kingdom,$,sku-678,Laptop&nbsp;Bag,2,€30,,2023-05-12,€4,Delivered,2023-05-14,paypal,,2952
ORD14068,John Doe,johndoe@gmail.con,United States,USD,sku-678,<b>Wireless Mouse</b>,three,£12.5,,2026-12-01,-3,Cancelled,2026-11-30,credit card,Delayed! 😡,2953
ORD19353,😊 Alex,😊alex@yahoo.com,United States,€,#SKU234,<b>Wireless Mouse</b>,0,$10.00,,2023-05-12,free,In-transit,2023-05-17,paypal,,2954
ORD5203,Marie Curie,mariecurie@outlook.com,United States,USD,SKU_999,Gaming Chair,1,$10.00,,2023-05-12,€4,Cancelled,2023-05-22,PayPal,Delayed! 😡,2955
ORD3881,Anna Müller,annamüller@gmail.con,Germany,JPY,SKU-123,USB-C Cable,1,$10.00,,2023-05-12,free,Shipped,2023-05-22,credit card,,2956
ORD11028,Marie Curie,mariecurie@hotmail.com,USA,$,SKU_999,Laptop&nbsp;Bag,three,€30,,2023-05-12,free,delivrd,2023-05-22,paypal,,2957
ORD14886,王伟,王伟@hotmail.com,United States,€,sku-678,<b>Wireless Mouse</b>,3,"15,00",,2023-05-12,5.00,Shipped,2023-05-22,Cash on deliv,Excellent 👍,2958
,Marie Curie,mariecurie@yahoo.com,Germany,€,345,Laptop&nbsp;Bag,2,twenty,,2023-05-12,free,Delivered,2023-05-11,paypal,Excellent 👍,2959
ORD2205,😊 Alex,😊alex@hotmail.com,United States,€,SKU-123,USB-C Cable,1,40,,2023-05-12,$5,Delivered,2023-05-22,paypal,Excellent 👍,2960
ORD7426,😊 Alex,😊alex@gmail.con,United States,$,SKU_999,<b>Wireless Mouse</b>,three,twenty,,2023-05-12,7,Cancelled,2023-05-14,PayPal,Excellent 👍,2961
ORD5850,Anna Müller,annamüller@hotmail.com,United Kingdom,JPY,345,<b>Wireless Mouse</b>,three,25,,2023-05-12,-3,Shipped,2023-05-14,PayPal,,2962
ORD7940,王伟,王伟@gmail.con,Deutschland,€,sku-678,USB-C Cable,2,$10.00,,2023-05-12,€4,In-transit,2023-05-17,PayPal,,2963
ORD16620,Jane Smith,janesmith@outlook.com,United Kingdom,JPY,SKU_999,Smartphone,3,40,,2023-05-12,5.00,Delivered,2023-05-11,credit card,,2964
ORD5320,Anna Müller,annamüller@yahoo.com,United States,$,345,Laptop&nbsp;Bag,3,25,,2026-12-01,7,Delivered,2026-12-06,paypal,,2965
ORD13686,Jane Smith,janesmith@hotmail.com,United States,€,345,<b>Wireless Mouse</b>,-1,"15,00",,2023-05-12,-3,Cancelled,2023-05-17,paypal,,2966
ORD15945,Anna Müller,annamüller@yahoo.com,DE,€,SKU-123,Laptop&nbsp;Bag,three,$10.00,,2023-05-12,7,Cancelled,2023-05-17,Credit Curd,<div>Hurry</div>,2967
ORD4574,Carlos Diaz,carlosdiaz@hotmail.com,United States,JPY,sku-678,USB-C Cable,2 pcs,$10.00,,2023-05-12,-3,In-transit,2023-05-11,Cash on deliv,,2968
,Carlos Diaz,carlosdiaz@outlook.com,DE,USD,345,USB-C Cable,2,€30,,2023-05-12,$5,Cancelled,2023-05-11,Cash on deliv,Delayed! 😡,2969
ORD19376,Jane Smith,janesmith@outlook.com,Deutschland,JPY,#SKU234,Laptop&nbsp;Bag,-1,40,,2023-05-12,€4,Shipped,2023-05-14,Cash on deliv,Excellent 👍,2970
ORD9342,Carlos Diaz,carlosdiaz@gmail.con,Germany,£,SKU-123,Laptop&nbsp;Bag,0,£12.5,,2023-05-12,$5,In-transit,2023-05-14,paypal,<div>Hurry</div>,2971
ORD12777,王伟,王伟@hotmail.com,Germany,£,SKU-123,Laptop&nbsp;Bag,2 pcs,twenty,,2023-05-12,free,In-transit,2023-05-11,credit card,,2972
ORD16757,Marie Curie,mariecurie@yahoo.com,Deutschland,USD,sku-678,USB-C Cable,0,25,,2023-05-12,7,Cancelled,2023-05-11,credit card,,2973
ORD5630,Anna Müller,annamüller@hotmail.com,USA,£,345,Smartphone,2,twenty,,2023-05-12,€4,In-transit,2023-05-11,paypal,Delayed! 😡,2974
ORD12573,Marie Curie,mariecurie@yahoo.com,DE,$,SKU_999,Smartphone,3,25,,2023-05-12,7,Shipped,2023-05-22,credit card,Delayed! 😡,2975
ORD18709,John Doe,johndoe@outlook.com,Germany,USD,SKU-123,Smartphone,1,25,,2023-05-12,5.00,Delivered,2023-05-11,credit card,<div>Hurry</div>,2976
ORD6414,😊 Alex,😊alex@hotmail.com,USA,$,SKU_999,USB-C Cable,0,40,,2023-05-12,€4,Cancelled,2023-05-14,Credit Curd,,2977
ORD8923,Marie Curie,mariecurie@hotmail.com,Deutschland,$,sku-678,Gaming Chair,0,"15,00",,2023-05-12,free,delivrd,2023-05-17,Credit Curd,Delayed! 😡,2978
ORD1414,Marie Curie,mariecurie@outlook.com,United States,$,345,Laptop&nbsp;Bag,3,£12.5,,2023-05-12,7,Cancelled,2023-05-11,Cash on deliv,,2979
ORD7853,Jane Smith,janesmith@outlook.com,Germany,£,345,Laptop&nbsp;Bag,2,£12.5,,2026-12-01,$5,In-transit,2026-12-11,Credit Curd,Excellent 👍,2980
,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,JPY,SKU-123,<b>Wireless Mouse</b>,2 pcs,"15,00",,2026-12-01,free,Shipped,2026-11-30,Credit Curd,Delayed! 😡,2981
ORD1239,Marie Curie,mariecurie@gmail.con,Germany,$,SKU-123,<b>Wireless Mouse</b>,2,twenty,,2023-05-12,free,Cancelled,2023-05-11,Cash on deliv,,2982
ORD12845,Jane Smith,janesmith@yahoo.com,Deutschland,£,sku-678,Gaming Chair,2,£12.5,,2023-05-12,$5,Shipped,2023-05-22,PayPal,,2983
ORD1908,John Doe,johndoe@gmail.con,USA,JPY,SKU_999,Gaming Chair,0,£12.5,,2026-12-01,$5,In-transit,2026-12-11,credit card,<div>Hurry</div>,2984
ORD4003,Jane Smith,janesmith@yahoo.com,USA,USD,SKU-123,Laptop&nbsp;Bag,-1,40,,2023-05-12,5.00,In-transit,2023-05-11,Cash on deliv,,2985
ORD11449,Marie Curie,mariecurie@hotmail.com,United Kingdom,$,#SKU234,Laptop&nbsp;Bag,3,25,,2023-05-12,$5,Shipped,2023-05-11,PayPal,Delayed! 😡,2986
ORD15379,Anna Müller,annamüller@outlook.com,UK,€,SKU-123,<b>Wireless Mouse</b>,2,40,,2023-05-12,5.00,Shipped,2023-05-11,Credit Curd,Excellent 👍,2987
ORD1370,Anna Müller,annamüller@outlook.com,Germany,£,SKU_999,Laptop&nbsp;Bag,0,€30,,2023-05-12,5.00,In-transit,2023-05-17,PayPal,Excellent 👍,2988
ORD18123,王伟,王伟@outlook.com,USA,$,SKU-123,Gaming Chair,-1,twenty,,2023-05-12,5.00,Shipped,2023-05-22,paypal,Delayed! 😡,2989
ORD16593,😊 Alex,😊alex@hotmail.com,Deutschland,$,#SKU234,Smartphone,1,$10.00,,2023-05-12,7,Shipped,2023-05-14,Credit Curd,Delayed! 😡,2990
ORD10487,Jane Smith,janesmith@yahoo.com,United Kingdom,JPY,#SKU234,USB-C Cable,1,twenty,,2026-12-01,5.00,In-transit,2026-12-06,paypal,,2991
ORD10911,Marie Curie,mariecurie@hotmail.com,Germany,€,sku-678,Gaming Chair,0,25,,2023-05-12,7,Shipped,2023-05-11,Credit Curd,Excellent 👍,2992
ORD5215,王伟,王伟@outlook.com,United Kingdom,£,sku-678,Gaming Chair,1,25,,2023-05-12,7,In-transit,2023-05-11,Credit Curd,Delayed! 😡,2993
ORD15947,王伟,王伟@yahoo.com,United States,£,SKU_999,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,€4,In-transit,2023-05-17,credit card,,2994
,Jane Smith,janesmith@hotmail.com,Deutschland,€,sku-678,Gaming Chair,2 pcs,"15,00",,2026-12-01,5.00,Shipped,2026-11-30,paypal,<div>Hurry</div>,2995
ORD4345,王伟,王伟@yahoo.com,United Kingdom,$,SKU-123,Laptop&nbsp;Bag,-1,"15,00",,2023-05-12,free,In-transit,2023-05-22,Credit Curd,Delayed! 😡,2996
ORD4010,Carlos Diaz,carlosdiaz@outlook.com,United States,USD,SKU_999,Gaming Chair,3,40,,2023-05-12,free,In-transit,2023-05-14,credit card,Excellent 👍,2997
ORD17815,Anna Müller,annamüller@hotmail.com,Germany,£,345,USB-C Cable,0,twenty,,2023-05-12,-3,In-transit,2023-05-17,paypal,Delayed! 😡,2998
,Anna Müller,annamüller@hotmail.com,DE,USD,#SKU234,<b>Wireless Mouse</b>,1,twenty,,2023-05-12,free,Delivered,2023-05-11,Cash on deliv,<div>Hurry</div>,2999
,Jane Smith,janesmith@yahoo.com,DE,$,SKU_999,USB-C Cable,1,twenty,,2026-12-01,5.00,Delivered,2026-12-11,Credit Curd,<div>Hurry</div>,3000
,Marie Curie,mariecurie@yahoo.com,United Kingdom,USD,SKU-123,Smartphone,0,"15,00",,2023-05-12,7,Delivered,2023-05-17,PayPal,Delayed! 😡,3001
ORD10239,Marie Curie,mariecurie@gmail.con,DE,€,SKU-123,Gaming Chair,-1,twenty,,2026-12-01,$5,Delivered,2026-12-06,Credit Curd,<div>Hurry</div>,3002
ORD2981,王伟,王伟@hotmail.com,DE,USD,SKU_999,Gaming Chair,1,$10.00,,2026-12-01,free,Shipped,2026-12-11,Cash on deliv,,3003
ORD8212,John Doe,johndoe@hotmail.com,DE,€,sku-678,Laptop&nbsp;Bag,0,£12.5,,2023-05-12,5.00,Cancelled,2023-05-11,paypal,,3004
,John Doe,johndoe@gmail.con,United Kingdom,£,345,Laptop&nbsp;Bag,2 pcs,25,,2026-12-01,5.00,Delivered,2026-12-11,Cash on deliv,<div>Hurry</div>,3005
,Jane Smith,janesmith@yahoo.com,Germany,USD,SKU-123,Gaming Chair,3,"15,00",,2023-05-12,free,Cancelled,2023-05-11,Credit Curd,Delayed! 😡,3006
ORD2107,王伟,王伟@gmail.con,UK,€,345,Gaming Chair,-1,£12.5,,2023-05-12,5.00,Cancelled,2023-05-14,PayPal,,3007
ORD1395,Marie Curie,mariecurie@gmail.con,USA,£,345,USB-C Cable,1,twenty,,2023-05-12,€4,delivrd,2023-05-17,credit card,Delayed! 😡,3008
ORD8816,Jane Smith,janesmith@gmail.con,United States,USD,SKU_999,Gaming Chair,0,25,,2023-05-12,7,Cancelled,2023-05-14,Credit Curd,Excellent 👍,3009
ORD19326,Anna Müller,annamüller@yahoo.com,Germany,$,345,<b>Wireless Mouse</b>,-1,$10.00,,2023-05-12,5.00,Cancelled,2023-05-17,PayPal,,3010
ORD1222,Jane Smith,janesmith@outlook.com,DE,€,#SKU234,<b>Wireless Mouse</b>,2 pcs,"15,00",,2023-05-12,5.00,Delivered,2023-05-17,paypal,,3011
ORD14456,王伟,王伟@outlook.com,Deutschland,£,SKU_999,USB-C Cable,1,40,,2023-05-12,€4,Shipped,2023-05-22,credit card,<div>Hurry</div>,3012
ORD1586,Anna Müller,annamüller@yahoo.com,UK,£,#SKU234,<b>Wireless Mouse</b>,0,40,,2023-05-12,5.00,Cancelled,2023-05-11,PayPal,Excellent 👍,3013
ORD15855,😊 Alex,😊alex@outlook.com,United States,$,sku-678,Laptop&nbsp;Bag,2,€30,,2026-12-01,free,delivrd,2026-12-06,credit card,,3014
ORD13320,王伟,王伟@outlook.com,Germany,USD,sku-678,USB-C Cable,three,€30,,2023-05-12,free,delivrd,2023-05-17,PayPal,Delayed! 😡,3015
ORD8601,Carlos Diaz,carlosdiaz@yahoo.com,Germany,$,345,USB-C Cable,2 pcs,twenty,,2023-05-12,$5,Shipped,2023-05-14,credit card,,3016
ORD4344,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,JPY,sku-678,USB-C Cable,-1,"15,00",,2023-05-12,free,Delivered,2023-05-22,Credit Curd,<div>Hurry</div>,3017
ORD8873,Anna Müller,annamüller@gmail.con,Deutschland,JPY,SKU_999,<b>Wireless Mouse</b>,2,"15,00",,2023-05-12,$5,In-transit,2023-05-14,Credit Curd,,3018
ORD14665,Marie Curie,mariecurie@outlook.com,UK,$,SKU_999,Smartphone,2,twenty,,2023-05-12,$5,Delivered,2023-05-14,PayPal,,3019
ORD18891,Carlos Diaz,carlosdiaz@gmail.con,United Kingdom,€,sku-678,USB-C Cable,1,$10.00,,2026-12-01,-3,Cancelled,2026-12-06,PayPal,Excellent 👍,3020
ORD16373,John Doe,johndoe@outlook.com,UK,JPY,SKU_999,Smartphone,three,"15,00",,2023-05-12,$5,Shipped,2023-05-22,Credit Curd,,3021
ORD11209,Carlos Diaz,carlosdiaz@outlook.com,DE,JPY,SKU_999,Gaming Chair,2 pcs,£12.5,,2023-05-12,-3,Delivered,2023-05-17,PayPal,,3022
ORD9750,Marie Curie,mariecurie@gmail.con,UK,USD,#SKU234,USB-C Cable,0,40,,2023-05-12,$5,In-transit,2023-05-14,Cash on deliv,,3023
ORD7087,Anna Müller,annamüller@hotmail.com,United Kingdom,$,SKU-123,<b>Wireless Mouse</b>,3,£12.5,,2023-05-12,5.00,Delivered,2023-05-22,credit card,,3024
ORD8624,😊 Alex,😊alex@hotmail.com,USA,£,#SKU234,Gaming Chair,0,25,,2026-12-01,5.00,In-transit,2026-12-11,PayPal,,3025
,Marie Curie,mariecurie@yahoo.com,United Kingdom,USD,SKU-123,Laptop&nbsp;Bag,3,"15,00",,2026-12-01,7,In-transit,2026-12-06,PayPal,<div>Hurry</div>,3026
ORD2228,Carlos Diaz,carlosdiaz@hotmail.com,Germany,$,SKU_999,<b>Wireless Mouse</b>,three,$10.00,,2023-05-12,free,In-transit,2023-05-14,Cash on deliv,,3027
ORD17087,Anna Müller,annamüller@gmail.con,UK,€,#SKU234,Smartphone,2 pcs,twenty,,2023-05-12,€4,In-transit,2023-05-22,Cash on deliv,Delayed! 😡,3028
ORD17373,Jane Smith,janesmith@outlook.com,UK,USD,SKU_999,Gaming Chair,three,40,,2023-05-12,7,In-transit,2023-05-22,Cash on deliv,,3029
ORD16959,Jane Smith,janesmith@outlook.com,USA,£,#SKU234,Laptop&nbsp;Bag,-1,$10.00,,2023-05-12,$5,In-transit,2023-05-17,Cash on deliv,,3030
ORD6335,John Doe,johndoe@hotmail.com,USA,JPY,SKU_999,Gaming Chair,3,$10.00,,2026-12-01,7,delivrd,2026-12-06,PayPal,Delayed! 😡,3031
ORD10493,Jane Smith,janesmith@hotmail.com,Deutschland,$,#SKU234,Laptop&nbsp;Bag,0,$10.00,,2023-05-12,€4,Cancelled,2023-05-17,Credit Curd,Delayed! 😡,3032
ORD18437,😊 Alex,😊alex@gmail.con,UK,€,SKU-123,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,free,Cancelled,2023-05-22,paypal,<div>Hurry</div>,3033
ORD16005,John Doe,johndoe@hotmail.com,Germany,£,sku-678,USB-C Cable,2,twenty,,2023-05-12,7,delivrd,2023-05-11,paypal,<div>Hurry</div>,3034
,Jane Smith,janesmith@gmail.con,USA,£,SKU-123,Gaming Chair,3,"15,00",,2023-05-12,$5,delivrd,2023-05-14,Cash on deliv,<div>Hurry</div>,3035
,王伟,王伟@hotmail.com,Deutschland,USD,SKU-123,Smartphone,2,€30,,2023-05-12,5.00,Delivered,2023-05-17,Credit Curd,Delayed! 😡,3036
ORD14960,John Doe,johndoe@outlook.com,United States,£,#SKU234,<b>Wireless Mouse</b>,-1,$10.00,,2023-05-12,$5,In-transit,2023-05-11,Credit Curd,Delayed! 😡,3037
ORD3994,王伟,王伟@yahoo.com,USA,JPY,SKU-123,USB-C Cable,three,€30,,2023-05-12,5.00,Delivered,2023-05-22,Credit Curd,,3038
ORD3140,John Doe,johndoe@outlook.com,USA,USD,sku-678,Smartphone,2 pcs,25,,2023-05-12,-3,Delivered,2023-05-11,paypal,Excellent 👍,3039
ORD11418,王伟,王伟@hotmail.com,USA,€,SKU_999,Smartphone,-1,£12.5,,2023-05-12,€4,Shipped,2023-05-14,paypal,<div>Hurry</div>,3040
ORD4617,Marie Curie,mariecurie@gmail.con,DE,USD,#SKU234,Laptop&nbsp;Bag,0,€30,,2023-05-12,-3,In-transit,2023-05-17,paypal,<div>Hurry</div>,3041
ORD8832,王伟,王伟@hotmail.com,DE,£,345,Laptop&nbsp;Bag,three,40,,2023-05-12,free,Delivered,2023-05-14,credit card,Excellent 👍,3042
ORD17430,😊 Alex,😊alex@gmail.con,DE,JPY,345,Smartphone,2,£12.5,,2023-05-12,7,delivrd,2023-05-11,credit card,<div>Hurry</div>,3043
ORD13274,Marie Curie,mariecurie@hotmail.com,DE,€,345,Laptop&nbsp;Bag,1,25,,2023-05-12,7,Shipped,2023-05-22,PayPal,Excellent 👍,3044
ORD13252,😊 Alex,😊alex@yahoo.com,DE,£,SKU_999,USB-C Cable,3,€30,,2023-05-12,€4,Cancelled,2023-05-11,Credit Curd,<div>Hurry</div>,3045
ORD1644,Jane Smith,janesmith@hotmail.com,Deutschland,€,#SKU234,USB-C Cable,1,25,,2023-05-12,7,delivrd,2023-05-14,credit card,,3046
ORD11547,Marie Curie,mariecurie@gmail.con,United States,$,#SKU234,Smartphone,three,"15,00",,2023-05-12,free,In-transit,2023-05-14,paypal,,3047
ORD19348,Jane Smith,janesmith@yahoo.com,Deutschland,$,345,<b>Wireless Mouse</b>,2,€30,,2026-12-01,€4,Shipped,2026-12-06,PayPal,<div>Hurry</div>,3048
,Carlos Diaz,carlosdiaz@hotmail.com,Germany,USD,sku-678,<b>Wireless Mouse</b>,3,25,,2023-05-12,7,In-transit,2023-05-22,Credit Curd,,3049
ORD11710,Carlos Diaz,carlosdiaz@outlook.com,DE,$,#SKU234,Laptop&nbsp;Bag,-1,twenty,,2023-05-12,€4,Delivered,2023-05-14,PayPal,,3050
ORD3670,Anna Müller,annamüller@yahoo.com,DE,€,345,Smartphone,3,25,,2026-12-01,free,Shipped,2026-12-11,credit card,Excellent 👍,3051
,王伟,王伟@gmail.con,DE,USD,sku-678,<b>Wireless Mouse</b>,-1,40,,2023-05-12,free,Delivered,2023-05-11,Credit Curd,,3052
ORD8236,John Doe,johndoe@gmail.con,DE,€,#SKU234,Smartphone,0,€30,,2026-12-01,-3,In-transit,2026-12-03,Credit Curd,,3053
ORD12514,😊 Alex,😊alex@hotmail.com,United States,$,SKU_999,USB-C Cable,2 pcs,40,,2023-05-12,€4,In-transit,2023-05-22,credit card,Excellent 👍,3054
ORD15088,Jane Smith,janesmith@outlook.com,United Kingdom,€,345,USB-C Cable,1,"15,00",,2023-05-12,5.00,Cancelled,2023-05-14,PayPal,<div>Hurry</div>,3055
ORD16730,Marie Curie,mariecurie@yahoo.com,Germany,JPY,sku-678,Gaming Chair,-1,£12.5,,2023-05-12,€4,Delivered,2023-05-14,Cash on deliv,<div>Hurry</div>,3056
ORD5194,Anna Müller,annamüller@outlook.com,United States,$,345,USB-C Cable,three,"15,00",,2023-05-12,-3,Shipped,2023-05-22,paypal,Excellent 👍,3057
ORD5425,Marie Curie,mariecurie@yahoo.com,Deutschland,$,sku-678,Laptop&nbsp;Bag,2 pcs,twenty,,2023-05-12,$5,Shipped,2023-05-14,PayPal,,3058
ORD6629,王伟,王伟@outlook.com,UK,$,sku-678,USB-C Cable,3,"15,00",,2023-05-12,7,Shipped,2023-05-17,paypal,,3059
ORD9903,Anna Müller,annamüller@hotmail.com,DE,USD,SKU_999,Laptop&nbsp;Bag,three,twenty,,2023-05-12,-3,Delivered,2023-05-14,credit card,<div>Hurry</div>,3060
,Marie Curie,mariecurie@hotmail.com,United States,JPY,#SKU234,Gaming Chair,1,$10.00,,2023-05-12,-3,Cancelled,2023-05-11,Cash on deliv,,3061
ORD11001,王伟,王伟@hotmail.com,USA,€,SKU_999,Laptop&nbsp;Bag,three,twenty,,2023-05-12,free,delivrd,2023-05-17,Cash on deliv,<div>Hurry</div>,3062
ORD1421,Anna Müller,annamüller@hotmail.com,United Kingdom,JPY,sku-678,USB-C Cable,2 pcs,£12.5,,2023-05-12,€4,delivrd,2023-05-17,Cash on deliv,,3063
ORD9911,Jane Smith,janesmith@gmail.con,DE,$,SKU_999,Smartphone,three,£12.5,,2023-05-12,$5,Shipped,2023-05-22,credit card,Excellent 👍,3064
ORD4259,John Doe,johndoe@hotmail.com,Deutschland,JPY,SKU-123,USB-C Cable,2,"15,00",,2023-05-12,$5,In-transit,2023-05-11,credit card,Excellent 👍,3065
ORD16674,Carlos Diaz,carlosdiaz@hotmail.com,Germany,$,345,Laptop&nbsp;Bag,-1,$10.00,,2023-05-12,-3,Delivered,2023-05-17,paypal,Delayed! 😡,3066
ORD13233,Jane Smith,janesmith@gmail.con,Germany,€,SKU-123,USB-C Cable,three,twenty,,2023-05-12,free,In-transit,2023-05-14,paypal,Delayed! 😡,3067
,😊 Alex,😊alex@outlook.com,United Kingdom,$,#SKU234,Gaming Chair,3,$10.00,,2023-05-12,-3,Shipped,2023-05-17,paypal,Excellent 👍,3068
ORD3313,😊 Alex,😊alex@gmail.con,UK,USD,345,Smartphone,0,40,,2023-05-12,7,delivrd,2023-05-11,credit card,Excellent 👍,3069
ORD12787,John Doe,johndoe@hotmail.com,Deutschland,€,345,<b>Wireless Mouse</b>,2 pcs,twenty,,2026-12-01,7,In-transit,2026-12-11,credit card,,3070
ORD7684,😊 Alex,😊alex@hotmail.com,Germany,£,SKU-123,USB-C Cable,2,25,,2023-05-12,$5,delivrd,2023-05-11,PayPal,<div>Hurry</div>,3071
,Carlos Diaz,carlosdiaz@gmail.con,DE,$,sku-678,USB-C Cable,0,£12.5,,2023-05-12,$5,Shipped,2023-05-14,PayPal,Excellent 👍,3072
ORD14289,王伟,王伟@yahoo.com,USA,JPY,#SKU234,<b>Wireless Mouse</b>,2,twenty,,2026-12-01,5.00,Shipped,2026-12-06,paypal,Delayed! 😡,3073
ORD12800,John Doe,johndoe@yahoo.com,Deutschland,€,SKU_999,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,7,Shipped,2023-05-14,credit card,<div>Hurry</div>,3074
ORD5880,Marie Curie,mariecurie@yahoo.com,Deutschland,USD,#SKU234,Smartphone,2 pcs,£12.5,,2023-05-12,€4,Cancelled,2023-05-11,Credit Curd,,3075
,Marie Curie,mariecurie@yahoo.com,Germany,£,sku-678,<b>Wireless Mouse</b>,0,25,,2023-05-12,7,Cancelled,2023-05-22,paypal,Excellent 👍,3076
ORD4547,Jane Smith,janesmith@yahoo.com,DE,£,SKU-123,Laptop&nbsp;Bag,three,"15,00",,2023-05-12,5.00,Cancelled,2023-05-14,paypal,,3077
,😊 Alex,😊alex@gmail.con,UK,USD,345,USB-C Cable,3,40,,2026-12-01,$5,Shipped,2026-12-06,credit card,<div>Hurry</div>,3078
ORD5755,John Doe,johndoe@yahoo.com,United States,$,SKU_999,Smartphone,0,40,,2023-05-12,free,In-transit,2023-05-11,Cash on deliv,,3079
ORD11978,Carlos Diaz,carlosdiaz@gmail.con,USA,JPY,#SKU234,<b>Wireless Mouse</b>,three,£12.5,,2023-05-12,free,Delivered,2023-05-14,Cash on deliv,<div>Hurry</div>,3080
,Anna Müller,annamüller@gmail.con,UK,JPY,345,Gaming Chair,three,$10.00,,2023-05-12,-3,In-transit,2023-05-17,Credit Curd,<div>Hurry</div>,3081
ORD13807,😊 Alex,😊alex@yahoo.com,DE,USD,SKU_999,USB-C Cable,2,"15,00",,2026-12-01,$5,Cancelled,2026-12-11,paypal,<div>Hurry</div>,3082
ORD14739,Anna Müller,annamüller@yahoo.com,USA,JPY,sku-678,Laptop&nbsp;Bag,0,€30,,2023-05-12,$5,Shipped,2023-05-17,paypal,Delayed! 😡,3083
ORD15045,Anna Müller,annamüller@hotmail.com,UK,JPY,345,Laptop&nbsp;Bag,1,40,,2026-12-01,$5,Shipped,2026-12-11,Cash on deliv,,3084
ORD4154,Anna Müller,annamüller@hotmail.com,Germany,$,sku-678,Laptop&nbsp;Bag,1,25,,2023-05-12,free,Cancelled,2023-05-17,Cash on deliv,<div>Hurry</div>,3085
ORD12956,John Doe,johndoe@outlook.com,Deutschland,$,SKU-123,Laptop&nbsp;Bag,three,"15,00",,2023-05-12,7,Delivered,2023-05-11,Credit Curd,,3086
